epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
156,19724.7,0.86518,1.09603,0.32584,0.67607,0.34248,0.38655,0.29833,1.35187,6.07484,0.37798,0.00227232,0.00227232,0.00227232
157,19851.7,0.85674,1.08304,0.32582,0.66834,0.34631,0.38848,0.29929,1.35304,6.08941,0.37816,0.00222246,0.00222246,0.00222246
158,19978.4,0.84613,1.06605,0.32579,0.67209,0.3482,0.38823,0.29988,1.35013,6.09063,0.37787,0.00217261,0.00217261,0.00217261
159,20106.2,0.84611,1.06479,0.32616,0.67653,0.34723,0.38872,0.30004,1.34877,6.10026,0.37787,0.00212275,0.00212275,0.00212275
160,20232.4,0.84697,1.06828,0.32436,0.68984,0.34433,0.38865,0.30013,1.34938,6.11272,0.3783,0.0020729,0.0020729,0.0020729
161,20358.6,0.84449,1.06669,0.32533,0.68601,0.344,0.38846,0.30006,1.34827,6.11349,0.37804,0.00202304,0.00202304,0.00202304
162,20484.3,0.83315,1.03958,0.32441,0.68237,0.3462,0.38952,0.30059,1.34675,6.11556,0.37768,0.00197318,0.00197318,0.00197318
163,20611.7,0.82735,1.04979,0.32343,0.67421,0.34732,0.38946,0.30086,1.34556,6.11065,0.37736,0.00192333,0.00192333,0.00192333
164,20738.1,0.84037,1.05288,0.32428,0.67207,0.34708,0.38979,0.30167,1.34424,6.11061,0.37705,0.00187347,0.00187347,0.00187347
165,20864.2,0.83138,1.05407,0.32379,0.67137,0.34609,0.39016,0.30209,1.34255,6.10958,0.37669,0.00182362,0.00182362,0.00182362
166,20990.1,0.8297,1.04125,0.32516,0.68222,0.34663,0.39135,0.30278,1.34359,6.09991,0.37682,0.00177376,0.00177376,0.00177376
167,21116.3,0.82071,1.03476,0.3244,0.66801,0.34921,0.39182,0.30265,1.34379,6.1031,0.37696,0.0017239,0.0017239,0.0017239
168,21242.3,0.83417,1.0392,0.32402,0.67897,0.34822,0.39272,0.30371,1.34375,6.10244,0.37679,0.00167405,0.00167405,0.00167405
169,21368.9,0.82844,1.03815,0.32421,0.6853,0.34714,0.39279,0.30394,1.3444,6.09304,0.37681,0.00162419,0.00162419,0.00162419
170,21496.3,0.81045,1.02688,0.32141,0.69705,0.34328,0.39351,0.30415,1.34299,6.08902,0.37648,0.00157434,0.00157434,0.00157434
171,21622.9,0.8277,1.04137,0.32447,0.66269,0.35065,0.39366,0.30428,1.34229,6.08338,0.3765,0.00152448,0.00152448,0.00152448
172,21749.8,0.81534,1.03438,0.32254,0.69645,0.34449,0.39413,0.30462,1.34299,6.08567,0.37661,0.00147462,0.00147462,0.00147462
173,21876.4,0.81287,1.01664,0.32304,0.69418,0.34528,0.39491,0.30515,1.34372,6.09083,0.37658,0.00142477,0.00142477,0.00142477
174,22002.8,0.81227,1.01781,0.322,0.69017,0.34395,0.39376,0.30556,1.34461,6.09121,0.37672,0.00137491,0.00137491,0.00137491
175,22130.2,0.80789,1.01477,0.32339,0.7001,0.34251,0.39408,0.30614,1.34447,6.09473,0.37675,0.00132506,0.00132506,0.00132506
176,22256.3,0.80377,1.00737,0.32275,0.68487,0.3461,0.39526,0.30637,1.34374,6.09605,0.37673,0.0012752,0.0012752,0.0012752
177,22384.9,0.80643,1.01475,0.32315,0.68126,0.34798,0.39514,0.30656,1.34249,6.10314,0.37655,0.00122534,0.00122534,0.00122534
178,22511.1,0.80061,1.0021,0.32104,0.68116,0.34781,0.39482,0.30635,1.34224,6.11471,0.37648,0.00117549,0.00117549,0.00117549
179,22636.8,0.79519,0.9917,0.32148,0.68669,0.34663,0.39473,0.30603,1.34298,6.11811,0.37648,0.00112563,0.00112563,0.00112563
