epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
125,11806.4,1.89061,3.05946,0.47679,0.43477,0.18925,0.19979,0.13793,2.39165,6.97949,0.55273,0.00381786,0.00381786,0.00381786
126,11900.4,1.90445,3.05169,0.47752,0.41058,0.19616,0.20135,0.13961,2.39276,6.97617,0.55187,0.003768,0.003768,0.003768
127,11993.9,1.90451,3.08911,0.48026,0.45871,0.18962,0.20222,0.13933,2.3949,6.96533,0.55261,0.00371814,0.00371814,0.00371814
128,12087.1,1.86877,3.01038,0.47586,0.46872,0.18996,0.20343,0.14054,2.39751,6.96365,0.55266,0.00366829,0.00366829,0.00366829
129,12180.9,1.86675,3.02046,0.47486,0.44129,0.19326,0.20493,0.14086,2.39809,6.93286,0.55229,0.00361843,0.00361843,0.00361843
130,12274.6,1.85175,2.96861,0.47258,0.49406,0.18777,0.20571,0.14117,2.38961,6.9251,0.55108,0.00356858,0.00356858,0.00356858
131,12367.5,1.84504,2.95557,0.47216,0.42011,0.20194,0.20561,0.14166,2.38946,6.95211,0.5519,0.00351872,0.00351872,0.00351872
132,12461,1.8854,3.04813,0.47884,0.46272,0.1932,0.20372,0.14069,2.38527,6.97112,0.5509,0.00346886,0.00346886,0.00346886
133,12554.7,1.86479,2.97992,0.47183,0.43559,0.19921,0.20371,0.14003,2.3869,6.99034,0.55122,0.00341901,0.00341901,0.00341901
134,12647.5,1.8498,2.94899,0.47181,0.43452,0.19789,0.20549,0.14095,2.38549,6.97404,0.54974,0.00336915,0.00336915,0.00336915
135,12741.1,1.85629,2.93941,0.47282,0.42167,0.19866,0.20561,0.14172,2.38508,6.9755,0.55007,0.0033193,0.0033193,0.0033193
136,12834.7,1.83124,2.8895,0.46793,0.44599,0.19605,0.20613,0.14225,2.3848,6.95905,0.55009,0.00326944,0.00326944,0.00326944
137,12928.5,1.8397,2.91414,0.47111,0.49727,0.18802,0.20658,0.14259,2.38182,6.95012,0.5506,0.00321958,0.00321958,0.00321958
138,13022.2,1.82836,2.90358,0.46892,0.51596,0.18887,0.20744,0.14308,2.38074,6.94806,0.5506,0.00316973,0.00316973,0.00316973
139,13115.4,1.83364,2.88554,0.46838,0.50362,0.19036,0.20738,0.1434,2.38332,6.96107,0.55044,0.00311987,0.00311987,0.00311987
140,13208.8,1.81699,2.88358,0.46735,0.501,0.18881,0.20743,0.14392,2.38626,6.96611,0.55031,0.00307002,0.00307002,0.00307002
141,13302,1.81982,2.89026,0.46994,0.47877,0.19297,0.20748,0.14395,2.38437,6.97786,0.55028,0.00302016,0.00302016,0.00302016
142,13395.5,1.7991,2.85505,0.46783,0.46684,0.19381,0.20723,0.14412,2.38261,6.96999,0.54999,0.0029703,0.0029703,0.0029703
143,13489.4,1.80064,2.82481,0.46413,0.50146,0.19007,0.20712,0.14398,2.3814,6.96033,0.54983,0.00292045,0.00292045,0.00292045
144,13582.6,1.7973,2.81522,0.46539,0.47393,0.19466,0.20755,0.14359,2.3796,6.95015,0.54925,0.00287059,0.00287059,0.00287059
145,13675.7,1.80513,2.83373,0.46509,0.45624,0.19483,0.20793,0.14387,2.37918,6.95594,0.54924,0.00282074,0.00282074,0.00282074
146,13769.3,1.81454,2.84036,0.4677,0.50983,0.18412,0.20835,0.14412,2.37953,6.943,0.54916,0.00277088,0.00277088,0.00277088
147,13863.2,1.80327,2.81685,0.46596,0.5183,0.18565,0.20912,0.14442,2.38263,6.94011,0.54978,0.00272102,0.00272102,0.00272102
148,13960.7,1.79763,2.80967,0.4652,0.52118,0.18662,0.20971,0.14494,2.38403,6.94687,0.54992,0.00267117,0.00267117,0.00267117
149,14055.1,1.79627,2.78969,0.46402,0.51877,0.18542,0.21,0.14545,2.38057,6.95666,0.54985,0.00262131,0.00262131,0.00262131
150,14148.7,1.7985,2.80314,0.46485,0.50536,0.18593,0.20981,0.1453,2.37911,6.95595,0.54925,0.00257146,0.00257146,0.00257146
151,14242.9,1.77206,2.744,0.4625,0.45542,0.19634,0.20968,0.1454,2.38075,6.95735,0.54982,0.0025216,0.0025216,0.0025216
152,14336.4,1.77493,2.74596,0.46164,0.47676,0.19505,0.21028,0.146,2.37839,6.94631,0.54926,0.00247174,0.00247174,0.00247174
153,14429.7,1.76815,2.73497,0.46081,0.46954,0.19491,0.21039,0.14599,2.37768,6.9325,0.54895,0.00242189,0.00242189,0.00242189
154,14523.6,1.76874,2.74887,0.46052,0.47236,0.19556,0.21065,0.14647,2.37713,6.93047,0.54861,0.00237203,0.00237203,0.00237203
155,14617.8,1.76756,2.71359,0.45718,0.4595,0.19653,0.21059,0.14655,2.37619,6.93992,0.54835,0.00232218,0.00232218,0.00232218
156,14711.3,1.77227,2.74622,0.46056,0.49378,0.19121,0.21109,0.147,2.3735,6.93907,0.54809,0.00227232,0.00227232,0.00227232
157,14805.2,1.74931,2.6905,0.45894,0.46604,0.19584,0.21206,0.14774,2.37207,6.94087,0.54785,0.00222246,0.00222246,0.00222246
158,14898.7,1.74752,2.68537,0.45875,0.44965,0.19758,0.21194,0.14788,2.36893,6.94279,0.54762,0.00217261,0.00217261,0.00217261
159,14991.9,1.75174,2.70307,0.46146,0.51145,0.18885,0.21268,0.148,2.3673,6.93742,0.54758,0.00212275,0.00212275,0.00212275
160,15085.2,1.74764,2.68852,0.45686,0.50245,0.19039,0.21236,0.14806,2.36663,6.93803,0.5474,0.0020729,0.0020729,0.0020729
