epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
150,11863.7,1.36707,1.83356,0.35419,0.65999,0.27776,0.31762,0.24051,1.82818,5.76069,0.38952,0.00257146,0.00257146,0.00257146
151,11939.6,1.3751,1.81286,0.35479,0.70159,0.27305,0.31695,0.24008,1.82847,5.7655,0.38946,0.0025216,0.0025216,0.0025216
152,12015.2,1.37953,1.83048,0.35348,0.69791,0.27398,0.31678,0.24014,1.82884,5.76292,0.38976,0.00247174,0.00247174,0.00247174
153,12091,1.36474,1.80142,0.35371,0.65995,0.27944,0.31729,0.24058,1.82633,5.76433,0.38943,0.00242189,0.00242189,0.00242189
154,12167.6,1.35568,1.79672,0.3536,0.67265,0.27751,0.31717,0.24074,1.82435,5.76509,0.38935,0.00237203,0.00237203,0.00237203
155,12242.8,1.35246,1.77578,0.35191,0.57645,0.29645,0.31739,0.2413,1.82407,5.77232,0.38931,0.00232218,0.00232218,0.00232218
156,12318.3,1.35687,1.80922,0.35137,0.58039,0.29688,0.31786,0.24154,1.82487,5.77685,0.38971,0.00227232,0.00227232,0.00227232
157,12394.3,1.34265,1.76733,0.35164,0.55276,0.30506,0.31746,0.2414,1.82555,5.7869,0.38982,0.00222246,0.00222246,0.00222246
158,12470,1.34421,1.76783,0.35258,0.56367,0.30046,0.31794,0.24181,1.82429,5.78182,0.38964,0.00217261,0.00217261,0.00217261
159,12545.6,1.3456,1.75467,0.35342,0.5658,0.30067,0.31883,0.24213,1.82414,5.7674,0.3896,0.00212275,0.00212275,0.00212275
160,12621.4,1.33041,1.73123,0.35077,0.56186,0.30232,0.31935,0.24266,1.82194,5.76316,0.3894,0.0020729,0.0020729,0.0020729
161,12696.9,1.32433,1.71805,0.3515,0.57303,0.29791,0.31909,0.24236,1.82071,5.76357,0.38958,0.00202304,0.00202304,0.00202304
162,12773.5,1.33332,1.71787,0.35167,0.63508,0.28928,0.31916,0.24258,1.81859,5.76535,0.38939,0.00197318,0.00197318,0.00197318
163,12849.7,1.33596,1.73957,0.35111,0.62675,0.29232,0.31942,0.24279,1.819,5.76574,0.38926,0.00192333,0.00192333,0.00192333
164,12925.4,1.33738,1.73232,0.34985,0.61662,0.29473,0.31964,0.24287,1.82085,5.76374,0.38953,0.00187347,0.00187347,0.00187347
165,13001.7,1.32534,1.71622,0.35009,0.61979,0.2938,0.3198,0.24284,1.82166,5.76318,0.38978,0.00182362,0.00182362,0.00182362
166,13077.2,1.33112,1.74378,0.35077,0.61567,0.29475,0.3197,0.24267,1.82321,5.75983,0.38987,0.00177376,0.00177376,0.00177376
167,13153.2,1.32279,1.71545,0.34931,0.60678,0.29825,0.31955,0.2425,1.82524,5.75896,0.39003,0.0017239,0.0017239,0.0017239
168,13229.1,1.31701,1.70411,0.34978,0.60972,0.29641,0.31927,0.24194,1.82549,5.76227,0.39008,0.00167405,0.00167405,0.00167405
169,13305.2,1.32583,1.71292,0.35034,0.61261,0.29604,0.3191,0.24198,1.8253,5.76586,0.38995,0.00162419,0.00162419,0.00162419
170,13381,1.30869,1.70286,0.34817,0.60986,0.29641,0.31918,0.24222,1.82452,5.76905,0.39002,0.00157434,0.00157434,0.00157434
171,13456.9,1.31497,1.72426,0.34965,0.61284,0.29702,0.31917,0.24174,1.82521,5.77057,0.39028,0.00152448,0.00152448,0.00152448
172,13532.7,1.3224,1.71783,0.3496,0.61367,0.29703,0.31914,0.24156,1.82487,5.76933,0.39015,0.00147462,0.00147462,0.00147462
173,13608.7,1.29988,1.67343,0.34938,0.61184,0.29727,0.31928,0.24179,1.8244,5.76935,0.39023,0.00142477,0.00142477,0.00142477
174,13686.6,1.29895,1.67319,0.34779,0.61233,0.29834,0.31929,0.24176,1.82474,5.77211,0.39041,0.00137491,0.00137491,0.00137491
175,13763.8,1.2986,1.68234,0.34863,0.61611,0.29707,0.31942,0.24164,1.82512,5.77452,0.39054,0.00132506,0.00132506,0.00132506
176,13839.7,1.29508,1.67712,0.347,0.61185,0.29733,0.31961,0.24186,1.82616,5.7761,0.39057,0.0012752,0.0012752,0.0012752
177,13915,1.31669,1.71603,0.35044,0.60844,0.2961,0.31999,0.24213,1.82621,5.77929,0.39065,0.00122534,0.00122534,0.00122534
178,13991.6,1.2831,1.66136,0.34736,0.61409,0.29517,0.31997,0.24214,1.82592,5.78295,0.39054,0.00117549,0.00117549,0.00117549
179,14067.4,1.2884,1.65331,0.34677,0.60402,0.29591,0.31962,0.24177,1.82459,5.78364,0.39036,0.00112563,0.00112563,0.00112563
