epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
126,15794.6,1.08841,1.20662,0.33054,0.68352,0.31279,0.35517,0.27185,1.65282,6.0157,0.37982,0.003768,0.003768,0.003768
127,15916.7,1.07847,1.20249,0.33176,0.65933,0.3217,0.35748,0.2738,1.65002,5.99721,0.37999,0.00371814,0.00371814,0.00371814
128,16038.2,1.05644,1.18407,0.33083,0.6629,0.32324,0.35721,0.27337,1.65398,5.99712,0.37998,0.00366829,0.00366829,0.00366829
129,16160,1.06341,1.18058,0.33064,0.64399,0.32165,0.35801,0.27365,1.65606,5.99242,0.38007,0.00361843,0.00361843,0.00361843
130,16282.4,1.05451,1.16745,0.33003,0.65644,0.31911,0.35821,0.2749,1.65771,6.01798,0.38014,0.00356858,0.00356858,0.00356858
131,16405.3,1.04365,1.161,0.32894,0.63258,0.32264,0.35817,0.27407,1.66717,6.05149,0.38151,0.00351872,0.00351872,0.00351872
132,16527.2,1.06243,1.19117,0.33124,0.63949,0.32334,0.35809,0.27462,1.66467,6.06054,0.38074,0.00346886,0.00346886,0.00346886
133,16649.1,1.0576,1.16177,0.32933,0.63752,0.32294,0.3577,0.27487,1.66041,6.06871,0.3804,0.00341901,0.00341901,0.00341901
134,16770.9,1.04364,1.14591,0.32924,0.66695,0.31916,0.35845,0.27439,1.66177,6.08888,0.38083,0.00336915,0.00336915,0.00336915
135,16892.2,1.05154,1.16698,0.32997,0.66458,0.32012,0.35811,0.27428,1.6607,6.08575,0.3812,0.0033193,0.0033193,0.0033193
136,17014,1.03381,1.13564,0.32777,0.68758,0.31535,0.35712,0.27385,1.65931,6.08865,0.38101,0.00326944,0.00326944,0.00326944
137,17136.2,1.02817,1.14103,0.32737,0.69953,0.31313,0.3587,0.27493,1.65297,6.06714,0.3804,0.00321958,0.00321958,0.00321958
138,17258.4,1.02893,1.14457,0.32701,0.70617,0.31317,0.35842,0.27462,1.65198,6.05866,0.38006,0.00316973,0.00316973,0.00316973
139,17381.5,1.04455,1.14762,0.32888,0.71789,0.31343,0.3594,0.27479,1.6505,6.06134,0.37914,0.00311987,0.00311987,0.00311987
140,17503.8,1.04142,1.14645,0.32872,0.70572,0.31807,0.36081,0.27643,1.64673,6.06651,0.37835,0.00307002,0.00307002,0.00307002
141,17626.4,1.03028,1.14036,0.32778,0.67792,0.32181,0.36058,0.27553,1.65371,6.07599,0.37901,0.00302016,0.00302016,0.00302016
142,17748.7,1.00605,1.11907,0.32772,0.66241,0.32352,0.36091,0.27576,1.6518,6.08185,0.37878,0.0029703,0.0029703,0.0029703
143,17870.8,1.02983,1.12215,0.32726,0.67737,0.31983,0.3616,0.27628,1.64856,6.07696,0.37828,0.00292045,0.00292045,0.00292045
144,17992.6,1.00663,1.11768,0.3269,0.63764,0.3268,0.36118,0.27625,1.645,6.09246,0.37805,0.00287059,0.00287059,0.00287059
145,18117,1.0229,1.12333,0.32717,0.63359,0.32748,0.36045,0.27579,1.64503,6.09242,0.37827,0.00282074,0.00282074,0.00282074
146,18238.9,1.01564,1.11718,0.32745,0.6281,0.32945,0.36171,0.27599,1.64756,6.11326,0.37859,0.00277088,0.00277088,0.00277088
147,18361.3,1.01762,1.11851,0.32674,0.60516,0.33076,0.36266,0.27675,1.64354,6.11846,0.37838,0.00272102,0.00272102,0.00272102
148,18483.8,1.0167,1.11711,0.32822,0.64314,0.3239,0.36258,0.27689,1.63995,6.11726,0.37807,0.00267117,0.00267117,0.00267117
149,18606,1.00944,1.1109,0.32605,0.64216,0.32373,0.36256,0.27772,1.64219,6.11446,0.3781,0.00262131,0.00262131,0.00262131
150,18728,1.01374,1.11584,0.32689,0.64735,0.32352,0.36238,0.27757,1.6455,6.12885,0.37874,0.00257146,0.00257146,0.00257146
151,18850.2,0.99458,1.08788,0.32548,0.67955,0.31829,0.3618,0.27809,1.6455,6.1221,0.37908,0.0025216,0.0025216,0.0025216
152,18972.9,0.99583,1.08755,0.32553,0.69062,0.3158,0.36222,0.2777,1.64478,6.14548,0.37885,0.00247174,0.00247174,0.00247174
153,19095.1,0.98651,1.07292,0.3247,0.67039,0.31718,0.3627,0.27734,1.64614,6.16309,0.37897,0.00242189,0.00242189,0.00242189
154,19216.8,0.99102,1.08167,0.32586,0.67325,0.31693,0.36333,0.2781,1.64543,6.1544,0.37881,0.00237203,0.00237203,0.00237203
155,19339.5,0.99543,1.07883,0.32434,0.69255,0.31226,0.36357,0.27871,1.64763,6.15389,0.37929,0.00232218,0.00232218,0.00232218
